BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNIT,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7356.0,172.0, ,A5,115 HERRICK AVENUE                       ,            ,10309.0,1.0,0.0,1.0,2405.0,1560.0,2000.0,1.0,A5,475250.0,42194.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7356.0,205.0, ,A5,464 ENGLEWOOD AVENUE                     ,            ,10309.0,1.0,0.0,1.0,2313.0,1560.0,2000.0,1.0,A5,488000.0,42356.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7356.0,206.0, ,A5,59 HERRICK AVENUE                        ,            ,10309.0,1.0,0.0,1.0,3010.0,1800.0,2000.0,1.0,A5,509000.0,42306.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7356.0,212.0, ,A5,51 HERRICK AVENUE                        ,            ,10309.0,1.0,0.0,1.0,2700.0,1800.0,2000.0,1.0,A5,0.0,42256.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7356.0,287.0, ,A5,112 PITNEY AVENUE                        ,            ,10309.0,1.0,0.0,1.0,4114.0,1789.0,2001.0,1.0,A5,460000.0,42272.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7356.0,318.0, ,A2,23 HERRICK AVENUE                        ,            ,10309.0,1.0,0.0,1.0,4000.0,1222.0,1965.0,1.0,A2,0.0,42339.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7356.0,392.0, ,A5,124 PITNEY AVENUE                        ,            ,10309.0,1.0,0.0,1.0,6401.0,1789.0,2001.0,1.0,A5,428000.0,42173.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7380.0,51.0, ,S1,21 ENGLEWOOD AVENUE                      ,            ,10309.0,1.0,1.0,2.0,28054.0,3050.0,1930.0,1.0,S1,0.0,42200.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7408.0,28.0, ,A1,68 WINANT PLACE                          ,            ,10309.0,1.0,0.0,1.0,5618.0,2032.0,1920.0,1.0,A1,0.0,42086.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7464.0,1.0, ,A2,30 ENGLEWOOD AVENUE                      ,            ,10309.0,1.0,0.0,1.0,20100.0,1024.0,1955.0,1.0,A2,1900000.0,42262.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7464.0,6.0, ,A2,40 ENGLEWOOD AVENUE                      ,            ,10309.0,1.0,0.0,1.0,20100.0,1200.0,1955.0,1.0,A2,0.0,42262.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,126.0, ,A5,74 CHART LOOP                            ,            ,10309.0,1.0,0.0,1.0,1550.0,2650.0,2007.0,1.0,A5,650000.0,42360.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,130.0, ,A5,44 TIDES LANE                            ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2007.0,1.0,A5,525000.0,42087.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,131.0, ,A5,40 TIDES LANE                            ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2007.0,1.0,A5,550000.0,42247.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,134.0, ,A5,34 TIDES LANE                            ,            ,10309.0,1.0,0.0,1.0,1860.0,2365.0,2007.0,1.0,A5,540000.0,42181.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,139.0, ,A5,22 TIDES LANE                            ,            ,10309.0,1.0,0.0,1.0,1860.0,2365.0,2007.0,1.0,A5,550000.0,42249.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,146.0, ,A5,15 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2006.0,1.0,A5,580000.0,42223.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,156.0, ,A5,41 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2006.0,1.0,A5,0.0,42153.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,162.0, ,A5,55 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1860.0,2365.0,2006.0,1.0,A5,560000.0,42243.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,169.0, ,A5,28 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1860.0,2365.0,2006.0,1.0,A5,0.0,42255.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,181.0, ,A5,17 PILOT LANE                            ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2009.0,1.0,A5,550000.0,42065.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,182.0, ,A5,21 PILOT LANE                            ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2009.0,1.0,A5,560000.0,42275.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,188.0, ,A5,39 PILOT LANE                            ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2009.0,1.0,A5,0.0,42247.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,195.0, ,A5,14 PILOT LANE                            ,            ,10309.0,1.0,0.0,1.0,1550.0,2650.0,2007.0,1.0,A5,751100.0,42143.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,224.0, ,A5,84 PILOT LANE                            ,            ,10309.0,1.0,0.0,1.0,1860.0,2365.0,2009.0,1.0,A5,635000.0,42366.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,254.0, ,A5,86 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2006.0,1.0,A5,620000.0,42293.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,261.0, ,A5,67 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1860.0,2365.0,2006.0,1.0,A5,560000.0,42104.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,262.0, ,A5,69 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1624.0,2650.0,2006.0,1.0,A5,0.0,42314.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,271.0, ,A5,91 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1860.0,2365.0,2006.0,1.0,A5,0.0,42151.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,271.0, ,A5,91 TOPSIDE LANE                          ,            ,10309.0,1.0,0.0,1.0,1860.0,2365.0,2006.0,1.0,A5,0.0,42016.0
5.0,ROSSVILLE-CHARLESTON     ,01  ONE FAMILY DWELLINGS                    ,1.0,7596.0,284.0, ,A5,49 TILLER COURT                          ,            ,10309.0,1.0,0.0,1.0,1520.0,2490.0,2007.0,1.0,A5,610000.0,42285.0
5.0,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY DWELLINGS                    ,1.0,7356.0,56.0, ,B2,217 GAYNOR STREET                        ,            ,10309.0,2.0,0.0,2.0,3000.0,2648.0,2002.0,1.0,B2,400000.0,42116.0
5.0,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY DWELLINGS                    ,1.0,7356.0,153.0, ,B2,81 PITNEY AVENUE                         ,            ,10309.0,2.0,0.0,2.0,4000.0,2500.0,2001.0,1.0,B2,720000.0,42142.0
5.0,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY DWELLINGS                    ,1.0,7356.0,193.0, ,B2,446 ENGLEWOOD AVENUE                     ,            ,10309.0,2.0,0.0,2.0,3978.0,2200.0,2000.0,1.0,B2,550000.0,42198.0
5.0,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY DWELLINGS                    ,1.0,7356.0,195.0, ,B2,448 ENGLEWOOD AVENUE                     ,            ,10309.0,2.0,0.0,2.0,3978.0,2200.0,2000.0,1.0,B2,675000.0,42075.0
5.0,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY DWELLINGS                    ,1.0,7356.0,197.0, ,B2,452 ENGLEWOOD AVENUE                     ,            ,10309.0,2.0,0.0,2.0,3978.0,2200.0,2000.0,1.0,B2,0.0,42268.0
5.0,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY DWELLINGS                    ,1.0,7356.0,449.0, ,B9,14 PITNEY AVENUE                         ,            ,10309.0,2.0,0.0,2.0,2500.0,1500.0,2000.0,1.0,B9,479000.0,42241.0
5.0,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY DWELLINGS                    ,1.0,7380.0,68.0, ,B2,4426 ARTHUR KILL ROAD                    ,            ,10309.0,2.0,0.0,2.0,8260.0,992.0,1910.0,1.0,B2,0.0,42200.0
5.0,ROSSVILLE-CHARLESTON     ,02  TWO FAMILY DWELLINGS                    ,1.0,7408.0,180.0, ,S2,123 ANDROVETTE STREET                    ,            ,10309.0,2.0,1.0,3.0,4320.0,2070.0,1930.0,1.0,S2,75000.0,42048.0
5.0,ROSSVILLE-CHARLESTON     ,21  OFFICE BUILDINGS                        ,4.0,7469.0,170.0, ,O5,101 TYRELLAN AVENUE                      ,            ,10309.0,0.0,9.0,9.0,58756.0,42000.0,1999.0,4.0,O5,0.0,42250.0
5.0,ROSSVILLE-CHARLESTON     ,21  OFFICE BUILDINGS                        ,4.0,7469.0,170.0, ,O5,101 TYRELLAN AVENUE                      ,            ,10309.0,0.0,9.0,9.0,58756.0,42000.0,1999.0,4.0,O5,8022780.0,42250.0
5.0,ROSSVILLE-CHARLESTON     ,21  OFFICE BUILDINGS                        ,4.0,7469.0,170.0, ,O5,101 TYRELLAN AVENUE                      ,            ,10309.0,0.0,9.0,9.0,58756.0,42000.0,1999.0,4.0,O5,2717220.0,42214.0
5.0,ROSSVILLE-CHARLESTON     ,21  OFFICE BUILDINGS                        ,4.0,7469.0,170.0, ,O5,101 TYRELLAN AVENUE                      ,            ,10309.0,0.0,9.0,9.0,58756.0,42000.0,1999.0,4.0,O5,0.0,42214.0
5.0,ROSSVILLE-CHARLESTON     ,21  OFFICE BUILDINGS                        ,4.0,7590.0,90.0, ,O7,4521 ARTHUR KILL ROAD                    ,            ,10309.0,0.0,1.0,1.0,21167.0,9490.0,2013.0,4.0,O7,3000000.0,42156.0
5.0,ROSSVILLE-CHARLESTON     ,27  FACTORIES                               ,4.0,7590.0,26.0, ,F9,46 ANDROVETTE STREET                     ,            ,10309.0,0.0,1.0,1.0,12000.0,9614.0,2014.0,4.0,F9,0.0,42221.0
5.0,ROSSVILLE-CHARLESTON     ,29  COMMERCIAL GARAGES                      ,4.0,7311.0,7.0, ,G1,79 STORER AVENUE                         ,            ,10309.0,0.0,1.0,1.0,6000.0,2500.0,1987.0,4.0,G1,0.0,42229.0
5.0,ROSSVILLE-CHARLESTON     ,30  WAREHOUSES                              ,4.0,7400.0,66.0, ,E9,16 BRIENNA COURT                         ,            ,10309.0,0.0,4.0,4.0,17575.0,7000.0,2001.0,4.0,E9,1000000.0,42094.0
5.0,ROSSVILLE-CHARLESTON     ,30  WAREHOUSES                              ,4.0,7400.0,161.0, ,E9,20 MARBLE LOOP                           ,            ,10309.0,0.0,1.0,1.0,15713.0,6565.0,2011.0,4.0,E9,1200000.0,42183.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7310.0,6.0, ,V1,MURIEL STREET                            ,            ,10309.0,0.0,0.0,0.0,5480.0,0.0,0.0,4.0,V1,210000.0,42205.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7310.0,20.0, ,V1,LUNDSTEN AVENUE                          ,            ,10309.0,0.0,0.0,0.0,10700.0,0.0,0.0,4.0,V1,0.0,42143.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7311.0,1.0, ,V1,MURIEL STREET                            ,            ,10309.0,0.0,0.0,0.0,6000.0,0.0,0.0,4.0,V1,0.0,42229.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7311.0,4.0, ,V1,N/A MURIEL STREET                        ,            ,10309.0,0.0,0.0,0.0,4040.0,0.0,0.0,4.0,V1,0.0,42229.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7328.0,366.0, ,V1,SHARROTTS ROAD                           ,            ,10309.0,0.0,0.0,0.0,11000.0,0.0,0.0,4.0,V1,195000.0,42118.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7407.0,62.0, ,V1,KREISCHER STREET                         ,            ,10309.0,0.0,0.0,0.0,6000.0,0.0,0.0,4.0,V1,135000.0,42320.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7408.0,170.0, ,V1,ANDROVETTE STREET                        ,            ,10309.0,0.0,0.0,0.0,9600.0,0.0,0.0,4.0,V1,220000.0,42012.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,115.0, ,V1,VETERANS ROAD WEST                       ,            ,10309.0,0.0,0.0,0.0,90029.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,115.0, ,V1,VETERANS ROAD WEST                       ,            ,10309.0,0.0,0.0,0.0,90029.0,0.0,0.0,4.0,V1,1210543.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,120.0, ,V1,N/A VETERANS ROAD WEST                   ,            ,10309.0,0.0,0.0,0.0,1780.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,120.0, ,V1,N/A VETERANS ROAD WEST                   ,            ,10309.0,0.0,0.0,0.0,1780.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,125.0, ,V1,N/A RICHMOND PARKWAY                     ,            ,10309.0,0.0,0.0,0.0,21840.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,125.0, ,V1,N/A RICHMOND PARKWAY                     ,            ,10309.0,0.0,0.0,0.0,21840.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,136.0, ,V1,N/A RICHMOND PARKWAY                     ,            ,10309.0,0.0,0.0,0.0,27995.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,136.0, ,V1,N/A RICHMOND PARKWAY                     ,            ,10309.0,0.0,0.0,0.0,27995.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,150.0, ,V1,N/A TYRELLAN AVENUE                      ,            ,10309.0,0.0,0.0,0.0,54500.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-CHARLESTON     ,31  COMMERCIAL VACANT LAND                  ,4.0,7469.0,150.0, ,V1,N/A TYRELLAN AVENUE                      ,            ,10309.0,0.0,0.0,0.0,54500.0,0.0,0.0,4.0,V1,0.0,42277.0
5.0,ROSSVILLE-PORT MOBIL     ,01  ONE FAMILY DWELLINGS                    ,1.0,7385.0,215.0, ,S1,721 SHARROTTS ROAD                       ,            ,10309.0,1.0,1.0,2.0,70527.0,1220.0,1990.0,1.0,S1,825000.0,42135.0
5.0,ROSSVILLE-PORT MOBIL     ,22  STORE BUILDINGS                         ,4.0,7207.0,254.0, ,K2,8 JOHNSON STREET                         ,            ,10309.0,0.0,2.0,2.0,16982.0,14697.0,2007.0,4.0,K2,1850000.0,42368.0
5.0,ROSSVILLE-PORT MOBIL     ,27  FACTORIES                               ,4.0,7206.0,196.0, ,F9,42 INDUSTRIAL LOOP                       ,            ,10309.0,0.0,1.0,1.0,16915.0,10647.0,2010.0,4.0,F9,0.0,42046.0
5.0,ROSSVILLE-PORT MOBIL     ,27  FACTORIES                               ,4.0,7247.0,1.0, ,F8,4101 ARTHUR KILL ROAD                    ,            ,10309.0,0.0,15.0,15.0,7649136.0,13433.0,1936.0,4.0,F8,0.0,42065.0
5.0,ROSSVILLE-PORT MOBIL     ,29  COMMERCIAL GARAGES                      ,4.0,7206.0,314.0, ,G1,221 INDUSTRIAL LOOP                      ,            ,10309.0,0.0,1.0,1.0,16867.0,900.0,1990.0,4.0,G2,500000.0,42061.0
5.0,ROSSVILLE-PORT MOBIL     ,30  WAREHOUSES                              ,4.0,7206.0,36.0, ,E1,574 INDUSTRIAL LOOP                      ,            ,10309.0,0.0,1.0,1.0,3880.0,4999.0,2008.0,4.0,E1,0.0,42214.0
5.0,ROSSVILLE-PORT MOBIL     ,30  WAREHOUSES                              ,4.0,7206.0,253.0, ,E1,79 INDUSTRIAL LOOP                       ,            ,10309.0,0.0,1.0,1.0,15600.0,8962.0,2013.0,4.0,E4,0.0,42046.0
5.0,ROSSVILLE-PORT MOBIL     ,31  COMMERCIAL VACANT LAND                  ,4.0,7206.0,35.0, ,V1,INDUSTRIAL LOOP                          ,            ,10309.0,0.0,0.0,0.0,3880.0,0.0,0.0,4.0,V1,1100000.0,42214.0
5.0,ROSSVILLE-PORT MOBIL     ,31  COMMERCIAL VACANT LAND                  ,4.0,7206.0,315.0, ,V9,DERICK COURT                             ,            ,10309.0,0.0,0.0,0.0,15783.0,0.0,0.0,4.0,V1,1000000.0,42061.0
5.0,ROSSVILLE-PORT MOBIL     ,31  COMMERCIAL VACANT LAND                  ,4.0,7206.0,316.0, ,V9,N/A DERICK COURT                         ,            ,10309.0,0.0,0.0,0.0,13914.0,0.0,0.0,4.0,V1,0.0,42061.0
5.0,ROSSVILLE-PORT MOBIL     ,31  COMMERCIAL VACANT LAND                  ,4.0,7206.0,317.0, ,V9,N/A DERICK COURT                         ,            ,10309.0,0.0,0.0,0.0,13683.0,0.0,0.0,4.0,V1,0.0,42061.0
5.0,ROSSVILLE-PORT MOBIL     ,31  COMMERCIAL VACANT LAND                  ,4.0,7207.0,60.0, ,V1,N/A ARTHUR KILL ROAD                     ,            ,10309.0,0.0,0.0,0.0,1342500.0,0.0,0.0,4.0,V1,0.0,42065.0
5.0,ROSSVILLE-PORT MOBIL     ,41  TAX CLASS 4 - OTHER                     ,4.0,7206.0,495.0, ,Z9,INDUSTRIAL LOOP                          ,            ,10309.0,0.0,0.0,0.0,104425.0,0.0,0.0,4.0,Z9,1072108.0,42082.0
5.0,ROSSVILLE-RICHMOND VALLEY,01  ONE FAMILY DWELLINGS                    ,1.0,7558.0,153.0, ,A1,314 BOSCOMBE AVENUE                      ,            ,10309.0,1.0,0.0,1.0,13692.0,3732.0,1984.0,1.0,A1,1225000.0,42353.0
5.0,ROSSVILLE-RICHMOND VALLEY,01  ONE FAMILY DWELLINGS                    ,1.0,7558.0,331.0, ,A3,315 BOSCOMBE AVENUE                      ,            ,10309.0,1.0,0.0,1.0,20500.0,3284.0,1984.0,1.0,A3,0.0,42079.0
5.0,ROSSVILLE-RICHMOND VALLEY,01  ONE FAMILY DWELLINGS                    ,1.0,7566.0,171.0, ,A3,45 MEADE LOOP                            ,            ,10309.0,1.0,0.0,1.0,13148.0,2400.0,1986.0,1.0,A3,500000.0,42223.0
5.0,ROSSVILLE-RICHMOND VALLEY,01  ONE FAMILY DWELLINGS                    ,1.0,7566.0,210.0, ,A3,115 MEADE LOOP                           ,            ,10309.0,1.0,0.0,1.0,12513.0,2688.0,1986.0,1.0,A3,0.0,42287.0
5.0,ROSSVILLE-RICHMOND VALLEY,01  ONE FAMILY DWELLINGS                    ,1.0,7572.0,84.0, ,A1,47 MADSEN AVENUE                         ,            ,10309.0,1.0,0.0,1.0,9000.0,1064.0,1920.0,1.0,A1,463500.0,42157.0
5.0,ROSSVILLE-RICHMOND VALLEY,01  ONE FAMILY DWELLINGS                    ,1.0,7572.0,92.0, ,A1,61 MADSEN AVENUE                         ,            ,10309.0,1.0,0.0,1.0,5680.0,1456.0,1920.0,1.0,A1,110000.0,42058.0
5.0,ROSSVILLE-RICHMOND VALLEY,01  ONE FAMILY DWELLINGS                    ,1.0,7572.0,131.0, ,A1,137 MADSEN AVENUE                        ,            ,10309.0,1.0,0.0,1.0,5612.0,910.0,1925.0,1.0,A1,444000.0,42164.0
5.0,ROSSVILLE-RICHMOND VALLEY,01  ONE FAMILY DWELLINGS                    ,1.0,8007.0,68.0, ,A1,21 MURRAY STREET                         ,            ,10309.0,1.0,0.0,1.0,7455.0,1900.0,1915.0,1.0,A1,364000.0,42200.0
5.0,ROSSVILLE-RICHMOND VALLEY,02  TWO FAMILY DWELLINGS                    ,1.0,7572.0,126.0, ,B2,127 MADSEN AVENUE                        ,            ,10309.0,2.0,0.0,2.0,5040.0,3250.0,1985.0,1.0,B2,630000.0,42019.0
5.0,ROSSVILLE-RICHMOND VALLEY,05  TAX CLASS 1 VACANT LAND                 ,1B,7564.0,86.0, ,V0,COLE STREET                              ,            ,10309.0,0.0,0.0,0.0,415.0,0.0,0.0,1.0,V0,250.0,42111.0
5.0,ROSSVILLE-RICHMOND VALLEY,05  TAX CLASS 1 VACANT LAND                 ,1B,7572.0,91.0, ,V0,N/A MADSEN AVENUE                        ,            ,10309.0,0.0,0.0,0.0,3080.0,0.0,0.0,1.0,V0,0.0,42058.0
5.0,ROSSVILLE-RICHMOND VALLEY,05  TAX CLASS 1 VACANT LAND                 ,1B,7632.0,24.0, ,V0,N/A ARTHUR KILL ROAD                     ,            ,10309.0,0.0,0.0,0.0,12283.0,0.0,0.0,1.0,V0,0.0,42034.0
5.0,ROSSVILLE-RICHMOND VALLEY,31  COMMERCIAL VACANT LAND                  ,4.0,7580.0,17.0, ,V1,PAGE AVENUE                              ,            ,10309.0,0.0,0.0,0.0,204523.0,0.0,0.0,4.0,V1,0.0,42034.0
5.0,ROSSVILLE-RICHMOND VALLEY,32  HOSPITAL AND HEALTH FACILITIES          ,4.0,7632.0,18.0, ,I9,4915 ARTHUR KILL ROAD                    ,            ,10309.0,0.0,2.0,2.0,64505.0,5270.0,1975.0,4.0,I9,4400000.0,42034.0
5.0,SILVER LAKE              ,01  ONE FAMILY DWELLINGS                    ,1.0,120.0,4.0, ,A1,69 DUER LANE                             ,            ,10301.0,1.0,0.0,1.0,4636.0,1624.0,1935.0,1.0,A1,595000.0,42054.0
5.0,SILVER LAKE              ,01  ONE FAMILY DWELLINGS                    ,1.0,120.0,57.0, ,A2,149 OXFORD PLACE                         ,            ,10301.0,1.0,0.0,1.0,4400.0,2300.0,1960.0,1.0,A2,0.0,42180.0
5.0,SILVER LAKE              ,01  ONE FAMILY DWELLINGS                    ,1.0,120.0,101.0, ,A1,449 VICTORY BOULEVARD                    ,            ,10301.0,1.0,0.0,1.0,4000.0,2232.0,1918.0,1.0,A1,10.0,42095.0
5.0,SILVER LAKE              ,01  ONE FAMILY DWELLINGS                    ,1.0,121.0,70.0, ,A1,27 SILVER LAKE ROAD                      ,            ,10301.0,1.0,0.0,1.0,5000.0,1478.0,1930.0,1.0,A1,460000.0,42342.0
5.0,SILVER LAKE              ,01  ONE FAMILY DWELLINGS                    ,1.0,126.0,155.0, ,A5,356 CASTLETON AVENUE                     ,            ,10301.0,1.0,0.0,1.0,3557.0,1752.0,1975.0,1.0,A5,350000.0,42195.0
5.0,SILVER LAKE              ,01  ONE FAMILY DWELLINGS                    ,1.0,250.0,53.0, ,A1,86 UNIVERSITY PLACE                      ,            ,10301.0,1.0,0.0,1.0,7800.0,2400.0,1930.0,1.0,A1,640000.0,42349.0
